Reporter,Partner,Flow,Value,Unit,FlowYear,FlowSourceUrl,FlowSource,FlowSourceRate,Balance,ReporterIso,PartnerIso,BalanceSourceUrl,BalanceSource,GDP,flowRank
Kuwait,Japan,Import,"2,162",USD (million),2015,https://globaledge.msu.edu/countries/kuwait/tradestats,globalEDGE,,3939,KWT,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,114041,4
Kuwait,Germany,Import,"1,785",USD (million),2015,https://globaledge.msu.edu/countries/kuwait/tradestats,globalEDGE,,3939,KWT,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,114041,5
Kyrgyzstan,Switzerland,Export,562,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,CHE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Kyrgyzstan,Kazakhstan,Export,228,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,KAZ,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Kyrgyzstan,Russia,Export,157,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,RUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Kyrgyzstan,United Arab Emirates,Export,99,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,ARE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Kyrgyzstan,Uzbekistan,Export,95,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,UZB,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Kyrgyzstan,Russia,Import,"1,272",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,RUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Kyrgyzstan,China,Import,"1,029",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Kyrgyzstan,Kazakhstan,Import,677,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,KAZ,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Kyrgyzstan,Turkey,Import,164,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,TUR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Kyrgyzstan,United States,Import,122,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/kgz,World Integrated Trade Solution,,-867,KGZ,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Laos,Thailand,Export,"1,465",USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,THA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Laos,China,Export,"1,316",USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Laos,Vietnam,Export,586,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,VNM,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Laos,India,Export,143,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,IND,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Laos,Japan,Export,97,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Laos,Thailand,Import,"4,168",USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,THA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Laos,China,Import,"1,212",USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Laos,Vietnam,Import,523,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,VNM,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Laos,South Korea,Import,170,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,KOR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Laos,Japan,Import,105,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-2471,LAO,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Latvia,Lithuania,Export,"2,206",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,LTU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,1
Latvia,Estonia,Export,"1,339",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,EST,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,2
Latvia,Russia,Export,928,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,RUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,3
Latvia,Germany,Export,731,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,4
Latvia,Poland,Export,683,USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,POL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,5
Latvia,Lithuania,Import,"2,402",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,LTU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,1
Latvia,Germany,Import,"1,557",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,2
Latvia,Poland,Import,"1,529",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,POL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,3
Latvia,Russia,Import,"1,192",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,RUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,4
Latvia,Estonia,Import,"1,035",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/lva,World Integrated Trade Solution,,-560,LVA,EST,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,27003,5
Lebanon,Saudi Arabia,Export,377,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,SAU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,1
Lebanon,United Arab Emirates,Export,319,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,ARE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,2
Lebanon,Switzerland,Export,301,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,CHE,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,3
Lebanon,South Africa,Export,298,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,ZAF,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,4
Lebanon,Iraq,Export,255,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,IRQ,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,5
Lebanon,China,Import,"2,529",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,1
Lebanon,Italy,Import,"1,645",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,2
Lebanon,France,Import,"1,313",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,3
Lebanon,United States,Import,"1,239",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,4
Lebanon,Germany,Import,"1,222",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lbn/show/all/2014/,The Observatory of Economic Complexity,,-10560,LBN,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,47085,5
Lesotho,Belgium,Export,376,USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,BEL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,1
Lesotho,United States,Export,248,USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,2
Lesotho,South Africa,Export,189,USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,ZAF,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,3
Lesotho,United Kingdom,Export,1,USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,4
Lesotho,Swaziland,Export,1,USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,SWZ,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,5
Lesotho,South Africa,Import,"1,153",USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,ZAF,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,1
Lesotho,China,Import,41,USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,2
Lesotho,India,Import,22,USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,IND,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,3
Lesotho,Japan,Import,21,USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,4
Lesotho,United States,Import,20,USD (million),2014,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-144,LSO,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2278,5
Liberia,Poland,Export,300,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,POL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,1
Liberia,China,Export,182,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,2
Liberia,India,Export,82,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,IND,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,3
Liberia,United States,Export,47,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,4
Liberia,Greece,Export,41,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,GRC,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,5
Liberia,Singapore,Import,"2,443",USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,SGP,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,1
Liberia,China,Import,"1,358",USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,2
Liberia,South Korea,Import,"1,316",USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,KOR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,3
Liberia,Japan,Import,864,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,JPN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,4
Liberia,Philippines,Import,565,USD (million),2015,http://www.trademap.org/tradestat/Country_SelProductCountry_TS.aspx,International Trade Centre,,-661,LBR,PHL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,2053,5
Libya,Italy,Export,"5,578",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Libya,France,Export,"2,266",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Libya,Germany,Export,"2,095",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Libya,Netherlands,Export,"1,395",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Libya,Spain,Export,"1,069",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/export/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,ESP,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Libya,Italy,Import,"2,930",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Libya,China,Import,"2,118",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,CHN,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Libya,Turkey,Import,"2,058",USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,TUR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Libya,Egypt,Import,969,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,EGY,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Libya,South Korea,Import,885,USD (million),2014,http://atlas.media.mit.edu/en/visualize/tree_map/hs92/import/lby/show/all/2014/,The Observatory of Economic Complexity,,-18660,LBY,KOR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Liechtenstein,Germany,Export,773,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,DEU,,,6664,1
Liechtenstein,United States,Export,459,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,USA,,,6664,2
Liechtenstein,Austria,Export,365,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,AUT,,,6664,3
Liechtenstein,France,Export,251,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,FRA,,,6664,4
Liechtenstein,China,Export,137,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,CHN,,,6664,5
Liechtenstein,Germany,Import,701,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,DEU,,,6664,1
Liechtenstein,Austria,Import,486,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,AUT,,,6664,2
Liechtenstein,China,Import,209,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,CHN,,,6664,3
Liechtenstein,United States,Import,74,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,USA,,,6664,4
Liechtenstein,Italy,Import,59,USD (million),2016,http://www.llv.li/#/12660/aussenhandelexporte,Liechtenstein Office for Informatics,,#N/A,LIE,ITA,,,6664,5
Lithuania,Russia,Export,"3,479",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,RUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,1
Lithuania,Latvia,Export,"2,523",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,LVA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,2
Lithuania,Poland,Export,"2,469",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,POL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,3
Lithuania,Germany,Export,"1,994",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,4
Lithuania,Estonia,Export,"1,337",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,EST,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,5
Lithuania,Russia,Import,"4,597",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,RUS,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,1
Lithuania,Germany,Import,"3,236",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,2
Lithuania,Poland,Import,"2,902",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,POL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,3
Lithuania,Latvia,Import,"2,326",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,LVA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,4
Lithuania,Netherlands,Import,"1,447",USD (million),2015,http://wits.worldbank.org/Countrysnapshot/en/ltu,World Integrated Trade Solution,,-676,LTU,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,41171,5
Luxembourg,Germany,Export,"3,428",USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,1
Luxembourg,France,Export,"1,768",USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,2
Luxembourg,Belgium,Export,"1,606",USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,BEL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,3
Luxembourg,Netherlands,Export,669,USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,4
Luxembourg,Italy,Export,488,USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,5
Luxembourg,Germany,Import,"4,629",USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,1
Luxembourg,Belgium,Import,"4,374",USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,BEL,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,2
Luxembourg,France,Import,"2,296",USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,FRA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,3
Luxembourg,United States,Import,"1,765",USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,USA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,4
Luxembourg,Netherlands,Import,682,USD (million),2015,https://globaledge.msu.edu/countries/luxembourg/tradestats,globalEDGE,,2711,LUX,NLD,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,57794,5
Macedonia,Germany,Export,"1,990",USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/mkd,World Integrated Trade Solution,,-194,MKD,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Macedonia,Serbia,Export,392,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/mkd,World Integrated Trade Solution,,-194,MKD,SRB,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Macedonia,Bulgaria,Export,271,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/mkd,World Integrated Trade Solution,,-194,MKD,BGR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Macedonia,Italy,Export,181,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/mkd,World Integrated Trade Solution,,-194,MKD,ITA,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
Macedonia,Greece,Export,166,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/mkd,World Integrated Trade Solution,,-194,MKD,GRC,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,5
Macedonia,Germany,Import,809,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/mkd,World Integrated Trade Solution,,-194,MKD,DEU,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,1
Macedonia,United Kingdom,Import,621,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/mkd,World Integrated Trade Solution,,-194,MKD,GBR,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,2
Macedonia,Serbia,Import,518,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/mkd,World Integrated Trade Solution,,-194,MKD,SRB,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,3
Macedonia,Greece,Import,499,USD (million),2015,http://wits.worldbank.org/countrysnapshot/en/mkd,World Integrated Trade Solution,,-194,MKD,GRC,https://www.cia.gov/library/publications/the-world-factbook/rankorder/2187rank.html,CIA World Factbook,#N/A,4
